Time,Time Code,Country ..me,Country Code,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"
2012,YR2012,Malawi,MWI,58.629
2012,YR2012,Malaysia,MYS,74.877
2012,YR2012,Maldives,MDV,76.664
2012,YR2012,Mali,MLI,56.135
2012,YR2012,Malta,MLT,80.74634146
2012,YR2012,Marshall Islands,MHL,..
2012,YR2012,Mauritania,MRT,63.079
2012,YR2012,Mauritius,MUS,73.86341463
2012,YR2012,Mexico,MEX,74.966
2012,YR2012,"Micronesia, Fed. Sts.",FSM,66.817
2012,YR2012,Moldova,MDA,70.581
2012,YR2012,Mo..co,MCO,..
2012,YR2012,Mongolia,MNG,68.217
2012,YR2012,Montenegro,MNE,75.823
2012,YR2012,Morocco,MAR,74.97
2012,YR2012,Mozambique,MOZ,53.931
2012,YR2012,Myanmar,MMR,64.453
2012,YR2012,..mibia,..M,59.387
2012,YR2012,..uru,NRU,..
2012,YR2012,Nepal,NPL,68.426
2012,YR2012,Netherlands,NLD,81.10487805
2012,YR2012,New Caledonia,NCL,77.06907036
2012,YR2012,New Zealand,NZL,81.15609756
2012,YR2012,Nicaragua,NIC,72.951
2012,YR2012,Niger,NER,58.79
2012,YR2012,Nigeria,NGA,51.786
2012,YR2012,North Macedonia,MKD,75.019
2012,YR2012,Northern Maria.. Islands,MNP,..
2012,YR2012,Norway,NOR,81.45121951
2012,YR2012,Oman,OMN,76.149
2012,YR2012,Pakistan,PAK,65.849
2012,YR2012,Palau,PLW,..
2012,YR2012,Pa..ma,PAN,77.188
2012,YR2012,Papua New Guinea,PNG,62.604
2012,YR2012,Paraguay,PRY,73.068
2012,YR2012,Peru,PER,74.981
2012,YR2012,Philippines,PHL,70.149
2012,YR2012,Poland,POL,76.74634146
2012,YR2012,Portugal,PRT,80.37317073
2012,YR2012,Puerto Rico,PRI,78.84758537
2012,YR2012,Qatar,QAT,79.399
2012,YR2012,Romania,ROU,74.41219512
2012,YR2012,Russian Federation,RUS,70.07219512
2012,YR2012,Rwanda,RWA,65.438
2012,YR2012,Samoa,WSM,72.136
2012,YR2012,San Marino,SMR,85.41707317
2012,YR2012,Sao Tome and Principe,STP,68.306
2012,YR2012,Saudi Arabia,SAU,74.254
2012,YR2012,Senegal,SEN,65.448
2012,YR2012,Serbia,SRB,74.83658537
2012,YR2012,Seychelles,SYC,74.27560976
2012,YR2012,Sierra Leone,SLE,51.018
2012,YR2012,Singapore,SGP,81.99512195
2012,YR2012,Sint Maarten (Dutch part),SXM,73.05365854
2012,YR2012,Slovak Republic,SVK,76.1097561
2012,YR2012,Slovenia,SVN,80.12439024
2012,YR2012,Solomon Islands,SLB,71.296
2012,YR2012,Somalia,SOM,54.713
2012,YR2012,South Africa,ZAF,60.06
2012,YR2012,South Sudan,SSD,55.791
2012,YR2012,Spain,ESP,82.42682927
2012,YR2012,Sri Lanka,LKA,75.796
2012,YR2012,St. Kitts and Nevis,K..,..
2012,YR2012,St. Lucia,LCA,75.138
2012,YR2012,St. Martin (French part),MAF,79.02195122
2012,YR2012,St. Vincent and the Gre..dines,VCT,71.879
2012,YR2012,Sudan,SDN,63.542
2012,YR2012,Suri..me,SUR,70.851
2012,YR2012,Sweden,SWE,81.70487805
2012,YR2012,Switzerland,CHE,82.69756098
2012,YR2012,Syrian Arab Republic,SYR,70.55
2012,YR2012,Tajikistan,TJK,69.34
2012,YR2012,Tanzania,TZA,60.47
2012,YR2012,Thailand,THA,74.992
2012,YR2012,Timor-Leste,TLS,67.72
2012,YR2012,Togo,TGO,58.661
2012,YR2012,Tonga,TON,70.242
2012,YR2012,Trinidad and Tobago,TTO,72.382
2012,YR2012,Tunisia,TUN,75.376
2012,YR2012,Turkey,TUR,75.373
2012,YR2012,Turkmenistan,TKM,67.167
2012,YR2012,Turks and Caicos Islands,TCA,..
2012,YR2012,Tuvalu,TUV,..
2012,YR2012,Uganda,UGA,59.017
2012,YR2012,Ukraine,UKR,70.94414634
2012,YR2012,United Arab Emirates,ARE,76.711
2012,YR2012,United Kingdom,GBR,80.90487805
2012,YR2012,United States,USA,78.74146341
2012,YR2012,Uruguay,URY,77.004
2012,YR2012,Uzbekistan,UZB,70.155
2012,YR2012,Vanuatu,VUT,69.421
2012,YR2012,"Venezuela, RB",VEN,73.037
2012,YR2012,Viet..m,VNM,74.958
2012,YR2012,Virgin Islands (U.S.),VIR,78.66829268
2012,YR2012,West Bank and Gaza,PSE,73.041
2012,YR2012,"Yemen, Rep.",YEM,65.92
2012,YR2012,Zambia,ZMB,58.502
2012,YR2012,Zimbabwe,ZWE,55.032
2012,YR2012,Arab World,ARB,70.7038266
2012,YR2012,Caribbean small states,CSS,72.91180346
2012,YR2012,Central Europe and the Baltics,CEB,75.9934886
2012,YR2012,Early-demographic dividend,EAR,68.80377133
2012,YR2012,East Asia & Pacific,EAS,74.56212675
2012,YR2012,East Asia & Pacific (excluding high income),EAP,73.64529744
2012,YR2012,East Asia & Pacific (IDA & IBRD countries),TEA,73.685484
2012,YR2012,Euro area,EMU,81.22715817
2012,YR2012,Europe & Central Asia,ECS,76.61983774
2012,YR2012,Europe & Central Asia (excluding high income),ECA,71.73542559
2012,YR2012,Europe & Central Asia (IDA & IBRD countries),TEC,72.21315707
2012,YR2012,European Union,EUU,80.15688815
2012,YR2012,Fragile and conflict affected situations,FCS,59.56095801
2012,YR2012,Heavily indebted poor countries (HIPC),HPC,60.16656463
2012,YR2012,High income,HIC,80.1771292
2012,YR2012,IBRD only,IBD,71.8306934
2012,YR2012,IDA & IBRD total,IBT,69.45852259
2012,YR2012,IDA blend,IDB,60.21764544
2012,YR2012,IDA only,IDX,62.91115151
2012,YR2012,IDA total,IDA,62.00127851
2012,YR2012,Late-demographic dividend,LTE,74.60859925
2012,YR2012,Latin America & Caribbean,LCN,74.45968593
2012,YR2012,Latin America & Caribbean (excluding high income),LAC,74.25746895
2012,YR2012,Latin America & the Caribbean (IDA & IBRD countries),TLA,74.35350217
2012,YR2012,Least developed countries: UN classification,LDC,62.51534548
2012,YR2012,Low & middle income,LMY,69.39128369
2012,YR2012,Low income,LIC,61.07699435
2012,YR2012,Lower middle income,LMC,66.85040132
2012,YR2012,Middle East & North Africa,MEA,72.93165619
2012,YR2012,Middle East & North Africa (excluding high income),M..,72.40502044
2012,YR2012,Middle East & North Africa (IDA & IBRD countries),TMN,72.3975981
2012,YR2012,Middle income,MIC,70.34163834
2012,YR2012,North America,..C,79.03148085
2012,YR2012,Not classified,INX,..
2012,YR2012,OECD members,OED,79.63123582
2012,YR2012,Other small states,OSS,65.71946022
2012,YR2012,Pacific island small states,PSS,68.88198265
2012,YR2012,Post-demographic dividend,PST,80.08663644
2012,YR2012,Pre-demographic dividend,PRE,57.83555535
2012,YR2012,Small states,SST,67.28394944
2012,YR2012,South Asia,SAS,67.64633996
2012,YR2012,South Asia (IDA & IBRD),TSA,67.64633996
2012,YR2012,Sub-Saharan Africa,SSF,58.14957954
2012,YR2012,Sub-Saharan Africa (excluding high income),SSA,58.14802775
2012,YR2012,Sub-Saharan Africa (IDA & IBRD countries),TSS,58.14957954
2012,YR2012,Upper middle income,UMC,74.15595007
2012,YR2012,World,WLD,71.17171202
2013,YR2013,Afghanistan,AFG,62.525
2013,YR2013,Albania,ALB,77.554
2013,YR2013,Algeria,DZA,75.661
2013,YR2013,American Samoa,ASM,..
2013,YR2013,Andorra,AND,..
2013,YR2013,Angola,AGO,58.054
2013,YR2013,Antigua and Barbuda,ATG,76.218
2013,YR2013,Argenti..,ARG,75.756
2013,YR2013,Armenia,ARM,74.056
2013,YR2013,Aruba,ABW,75.441
2013,YR2013,Australia,AUS,82.14878049
2013,YR2013,Austria,AUT,81.13658537
2013,YR2013,Azerbaijan,AZE,71.768
2013,YR2013,"Bahamas, The",BHS,72.62
2013,YR2013,Bahrain,BHR,76.484
2013,YR2013,Bangladesh,BGD,70.93
2013,YR2013,Barbados,BRB,78.633
2013,YR2013,Belarus,BLR,72.47073171
2013,YR2013,Belgium,BEL,80.58780488
2013,YR2013,Belize,BLZ,73.452
2013,YR2013,Benin,BEN,60.092
2013,YR2013,Bermuda,BMU,80.57243902
2013,YR2013,Bhutan,BTN,69.662
2013,YR2013,Bolivia,BOL,69.468
2013,YR2013,Bosnia and Herzegovi..,BIH,76.569
2013,YR2013,Botswa..,BWA,64.976
2013,YR2013,Brazil,BRA,74.483
2013,YR2013,British Virgin Islands,VGB,..
2013,YR2013,Brunei Darussalam,BRN,75.075
2013,YR2013,Bulgaria,BGR,74.86097561
2013,YR2013,Burki.. Faso,BFA,58.937
2013,YR2013,Burundi,BDI,59.148
2013,YR2013,Cabo Verde,CPV,71.661
2013,YR2013,Cambodia,KHM,67.888
2013,YR2013,Cameroon,CMR,56.576
2013,YR2013,Ca..da,CAN,81.74878049
2013,YR2013,Cayman Islands,CYM,..
2013,YR2013,Central African Republic,CAF,49.371
2013,YR2013,Chad,TCD,52.386
2013,YR2013,Channel Islands,CHI,82.071
2013,YR2013,Chile,CHL,79.349
2013,YR2013,Chi..,CHN,75.321
2013,YR2013,Colombia,COL,76.105
2013,YR2013,Comoros,COM,62.922
2013,YR2013,"Congo, Dem. Rep.",COD,58.381
2013,YR2013,"Congo, Rep.",COG,62.022
2013,YR2013,Costa Rica,CRI,79.234
2013,YR2013,Cote d'Ivoire,CIV,54.906
2013,YR2013,Croatia,HRV,77.12682927
2013,YR2013,Cuba,CUB,78.485
2013,YR2013,Curacao,CUW,77.82682927
2013,YR2013,Cyprus,CYP,79.999
2013,YR2013,Czech Republic,CZE,78.17560976
2013,YR2013,Denmark,DNK,80.3
2013,YR2013,Djibouti,DJI,62.239
2013,YR2013,Dominica,DMA,..
2013,YR2013,Dominican Republic,DOM,72.763
2013,YR2013,Ecuador,ECU,75.707
2013,YR2013,"Egypt, Arab Rep.",EGY,70.928
2013,YR2013,El Salvador,SLV,71.935
2013,YR2013,Equatorial Guinea,GNQ,56.642
2013,YR2013,Eritrea,ERI,63.726
2013,YR2013,Estonia,EST,77.14146341
2013,YR2013,Eswatini,SWZ,51.699
2013,YR2013,Ethiopia,ETH,63.961
2013,YR2013,Faroe Islands,FRO,81.34146341
2013,YR2013,Fiji,FJI,66.95
2013,YR2013,Finland,FIN,80.97560976
2013,YR2013,France,FRA,82.2195122
2013,YR2013,French Polynesia,PYF,76.307
2013,YR2013,Gabon,GAB,63.648
2013,YR2013,"Gambia, The",GMB,60.426
2013,YR2013,Georgia,GEO,72.412
2013,YR2013,Germany,DEU,80.4902439
2013,YR2013,Gha..,GHA,62.064
2013,YR2013,Gibraltar,GIB,..
2013,YR2013,Greece,GRC,81.28536585
2013,YR2013,Greenland,GRL,71.8304878
2013,YR2013,Gre..da,GRD,72.579
2013,YR2013,Guam,GUM,78.649
2013,YR2013,Guatemala,GTM,72.596
2013,YR2013,Guinea,GIN,58.447
2013,YR2013,Guinea-Bissau,GNB,56.117
2013,YR2013,Guya..,GUY,68.819
2013,YR2013,Haiti,HTI,61.658
2013,YR2013,Honduras,HND,74.051
2013,YR2013,"Hong Kong SAR, Chi..",HKG,83.83170732
2013,YR2013,Hungary,HUN,75.56585366
2013,YR2013,Iceland,ISL,82.06097561
2013,YR2013,India,IND,67.931
2013,YR2013,Indonesia,IDN,70.179
2013,YR2013,"Iran, Islamic Rep.",IRN,75.162
2013,YR2013,Iraq,IRQ,69.437
2013,YR2013,Ireland,IRL,80.94878049
2013,YR2013,Isle of Man,IMN,..
2013,YR2013,Israel,ISR,82.05609756
2013,YR2013,Italy,ITA,82.6902439
2013,YR2013,Jamaica,JAM,74.01
2013,YR2013,Japan,JPN,83.33195122
2013,YR2013,Jordan,JOR,73.851
2013,YR2013,Kazakhstan,KAZ,70.45
2013,YR2013,Kenya,KEN,63.419
2013,YR2013,Kiribati,KIR,66.69
2013,YR2013,"Korea, Dem. People’s Rep.",PRK,70.853
2013,YR2013,"Korea, Rep.",KOR,81.27073171
2013,YR2013,Kosovo,XKX,70.79756098
2013,YR2013,Kuwait,KWT,74.885
2013,YR2013,Kyrgyz Republic,KGZ,70.20243902
2013,YR2013,Lao PDR,LAO,65.717
2013,YR2013,Latvia,LVA,73.98292683
2013,YR2013,Lebanon,LBN,78.683
2013,YR2013,Lesotho,LSO,48.663
2013,YR2013,Liberia,LBR,61.186
2013,YR2013,Libya,LBY,71.907
2013,YR2013,Liechtenstein,LIE,82.26097561
2013,YR2013,Lithuania,LTU,73.91463415
2013,YR2013,Luxembourg,LUX,81.8
2013,YR2013,"Macao SAR, Chi..",MAC,83.361
2013,YR2013,Madagascar,MDG,64.713
2013,YR2013,Malawi,MWI,59.931
2013,YR2013,Malaysia,MYS,75.072
2013,YR2013,Maldives,MDV,77.018
2013,YR2013,Mali,MLI,56.578
2013,YR2013,Malta,MLT,81.74634146
2013,YR2013,Marshall Islands,MHL,..
2013,YR2013,Mauritania,MRT,63.366
2013,YR2013,Mauritius,MUS,74.01707317
2013,YR2013,Mexico,MEX,74.93
2013,YR2013,"Micronesia, Fed. Sts.",FSM,66.986
2013,YR2013,Moldova,MDA,70.968
2013,YR2013,Mo..co,MCO,..
2013,YR2013,Mongolia,MNG,68.566
2013,YR2013,Montenegro,MNE,76.089
2013,YR2013,Morocco,MAR,75.227
2013,YR2013,Mozambique,MOZ,54.949
2013,YR2013,Myanmar,MMR,64.921
2013,YR2013,..mibia,..M,60.513
2013,YR2013,..uru,NRU,..
2013,YR2013,Nepal,NPL,68.806
2013,YR2013,Netherlands,NLD,81.30487805
2013,YR2013,New Caledonia,NCL,77.17621087
2013,YR2013,New Zealand,NZL,81.40731707
2013,YR2013,Nicaragua,NIC,73.197
2013,YR2013,Niger,NER,59.455
2013,YR2013,Nigeria,NGA,52.228
2013,YR2013,North Macedonia,MKD,75.171
2013,YR2013,Northern Maria.. Islands,MNP,..
2013,YR2013,Norway,NOR,81.75121951
2013,YR2013,Oman,OMN,76.388
2013,YR2013,Pakistan,PAK,66.117
2013,YR2013,Palau,PLW,..
2013,YR2013,Pa..ma,PAN,77.386
2013,YR2013,Papua New Guinea,PNG,62.892
2013,YR2013,Paraguay,PRY,73.274
2013,YR2013,Peru,PER,75.258
2013,YR2013,Philippines,PHL,70.315
2013,YR2013,Poland,POL,77
2013,YR2013,Portugal,PRT,80.72195122
2013,YR2013,Puerto Rico,PRI,79.03434146
2013,YR2013,Qatar,QAT,79.527
2013,YR2013,Romania,ROU,75.06341463
2013,YR2013,Russian Federation,RUS,70.57878049
2013,YR2013,Rwanda,RWA,66.219
2013,YR2013,Samoa,WSM,72.351
2013,YR2013,San Marino,SMR,..
2013,YR2013,Sao Tome and Principe,STP,68.695
2013,YR2013,Saudi Arabia,SAU,74.402
2013,YR2013,Senegal,SEN,65.939
2013,YR2013,Serbia,SRB,75.18536585
2013,YR2013,Seychelles,SYC,73.1195122
2013,YR2013,Sierra Leone,SLE,51.731
2013,YR2013,Singapore,SGP,82.24634146
2013,YR2013,Sint Maarten (Dutch part),SXM,..
2013,YR2013,Slovak Republic,SVK,76.41219512
2013,YR2013,Slovenia,SVN,80.32195122
2013,YR2013,Solomon Islands,SLB,71.601
2013,YR2013,Somalia,SOM,55.104
2013,YR2013,South Africa,ZAF,61.099
2013,YR2013,South Sudan,SSD,56.2
2013,YR2013,Spain,ESP,83.07804878
2013,YR2013,Sri Lanka,LKA,75.974
2013,YR2013,St. Kitts and Nevis,K..,..
2013,YR2013,St. Lucia,LCA,75.286
2013,YR2013,St. Martin (French part),MAF,79.17073171
2013,YR2013,St. Vincent and the Gre..dines,VCT,71.939
2013,YR2013,Sudan,SDN,63.875
2013,YR2013,Suri..me,SUR,71.002
2013,YR2013,Sweden,SWE,81.95609756
2013,YR2013,Switzerland,CHE,82.79756098
2013,YR2013,Syrian Arab Republic,SYR,70.049
2013,YR2013,Tajikistan,TJK,69.609
2013,YR2013,Tanzania,TZA,61.398
2013,YR2013,Thailand,THA,75.378
2013,YR2013,Timor-Leste,TLS,67.953
2013,YR2013,Togo,TGO,59.16
2013,YR2013,Tonga,TON,70.335
2013,YR2013,Trinidad and Tobago,TTO,72.582
2013,YR2013,Tunisia,TUN,75.552
2013,YR2013,Turkey,TUR,75.784
2013,YR2013,Turkmenistan,TKM,67.375
2013,YR2013,Turks and Caicos Islands,TCA,..
2013,YR2013,Tuvalu,TUV,..
2013,YR2013,Uganda,UGA,59.881
2013,YR2013,Ukraine,UKR,71.1595122
2013,YR2013,United Arab Emirates,ARE,76.903
2013,YR2013,United Kingdom,GBR,81.00487805
2013,YR2013,United States,USA,78.74146341
2013,YR2013,Uruguay,URY,77.124
2013,YR2013,Uzbekistan,UZB,70.41
2013,YR2013,Vanuatu,VUT,69.57
2013,YR2013,"Venezuela, RB",VEN,72.918
2013,YR2013,Viet..m,VNM,75.006
2013,YR2013,Virgin Islands (U.S.),VIR,78.86829268
2013,YR2013,West Bank and Gaza,PSE,73.17
2013,YR2013,"Yemen, Rep.",YEM,66.016
2013,YR2013,Zambia,ZMB,59.746
2013,YR2013,Zimbabwe,ZWE,56.897
2013,YR2013,Arab World,ARB,70.88225374
2013,YR2013,Caribbean small states,CSS,73.03014515
2013,YR2013,Central Europe and the Baltics,CEB,76.35516299
2013,YR2013,Early-demographic dividend,EAR,69.14579799
2013,YR2013,East Asia & Pacific,EAS,74.84821439
2013,YR2013,East Asia & Pacific (excluding high income),EAP,73.93437703
2013,YR2013,East Asia & Pacific (IDA & IBRD countries),TEA,73.97309786
2013,YR2013,Euro area,EMU,81.51232873
2013,YR2013,Europe & Central Asia,ECS,76.94739352
2013,YR2013,Europe & Central Asia (excluding high income),ECA,72.16356056
2013,YR2013,Europe & Central Asia (IDA & IBRD countries),TEC,72.62130012
2013,YR2013,European Union,EUU,80.46374093
2013,YR2013,Fragile and conflict affected situations,FCS,59.93083602
2013,YR2013,Heavily indebted poor countries (HIPC),HPC,60.770334
2013,YR2013,High income,HIC,80.35509283
2013,YR2013,IBRD only,IBD,72.14462005
2013,YR2013,IDA & IBRD total,IBT,69.78219775
2013,YR2013,IDA blend,IDB,60.62611548
2013,YR2013,IDA only,IDX,63.37658823
2013,YR2013,IDA total,IDA,62.44660342
2013,YR2013,Late-demographic dividend,LTE,74.91554861
2013,YR2013,Latin America & Caribbean,LCN,74.63098772
2013,YR2013,Latin America & Caribbean (excluding high income),LAC,74.42940986
2013,YR2013,Latin America & the Caribbean (IDA & IBRD countries),TLA,74.52844707
2013,YR2013,Least developed countries: UN classification,LDC,63.03049635
2013,YR2013,Low & middle income,LMY,69.71646792
2013,YR2013,Low income,LIC,61.59529603
2013,YR2013,Lower middle income,LMC,67.19506093
2013,YR2013,Middle East & North Africa,MEA,73.13237932
2013,YR2013,Middle East & North Africa (excluding high income),M..,72.60230904
2013,YR2013,Middle East & North Africa (IDA & IBRD countries),TMN,72.59564383
2013,YR2013,Middle income,MIC,70.65671362
2013,YR2013,North America,..C,79.04221191
2013,YR2013,Not classified,INX,..
2013,YR2013,OECD members,OED,79.79439152
2013,YR2013,Other small states,OSS,66.33313879
2013,YR2013,Pacific island small states,PSS,69.07737697
2013,YR2013,Post-demographic dividend,PST,80.26792474
2013,YR2013,Pre-demographic dividend,PRE,58.42601741
2013,YR2013,Small states,SST,67.76505808
2013,YR2013,South Asia,SAS,68.00771902
2013,YR2013,South Asia (IDA & IBRD),TSA,68.00771902
2013,YR2013,Sub-Saharan Africa,SSF,58.80138989
2013,YR2013,Sub-Saharan Africa (excluding high income),SSA,58.80002407
2013,YR2013,Sub-Saharan Africa (IDA & IBRD countries),TSS,58.80138989
2013,YR2013,Upper middle income,UMC,74.46592903
2013,YR2013,World,WLD,71.46225702
2014,YR2014,Afghanistan,AFG,62.966
2014,YR2014,Albania,ALB,77.813
2014,YR2014,Algeria,DZA,75.878
2014,YR2014,American Samoa,ASM,..
2014,YR2014,Andorra,AND,..
2014,YR2014,Angola,AGO,58.776
2014,YR2014,Antigua and Barbuda,ATG,76.349
2014,YR2014,Argenti..,ARG,75.913
2014,YR2014,Armenia,ARM,74.273
2014,YR2014,Aruba,ABW,75.583
2014,YR2014,Australia,AUS,82.3
2014,YR2014,Austria,AUT,81.4902439
2014,YR2014,Azerbaijan,AZE,72.022
2014,YR2014,"Bahamas, The",BHS,72.847
2014,YR2014,Bahrain,BHR,76.624
2014,YR2014,Bangladesh,BGD,71.231
2014,YR2014,Barbados,BRB,78.717
2014,YR2014,Belarus,BLR,72.97073171
2014,YR2014,Belgium,BEL,81.28780488
2014,YR2014,Belize,BLZ,73.782
2014,YR2014,Benin,BEN,60.345
2014,YR2014,Bermuda,BMU,80.79731707
2014,YR2014,Bhutan,BTN,70.046
2014,YR2014,Bolivia,BOL,69.891
2014,YR2014,Bosnia and Herzegovi..,BIH,76.723
2014,YR2014,Botswa..,BWA,66.265
2014,YR2014,Brazil,BRA,74.745
2014,YR2014,British Virgin Islands,VGB,..
2014,YR2014,Brunei Darussalam,BRN,75.193
2014,YR2014,Bulgaria,BGR,74.46585366
2014,YR2014,Burki.. Faso,BFA,59.45
2014,YR2014,Burundi,BDI,59.665
2014,YR2014,Cabo Verde,CPV,71.886
2014,YR2014,Cambodia,KHM,68.273
2014,YR2014,Cameroon,CMR,57.083
2014,YR2014,Ca..da,CAN,81.8
2014,YR2014,Cayman Islands,CYM,..
2014,YR2014,Central African Republic,CAF,50.129
2014,YR2014,Chad,TCD,52.789
2014,YR2014,Channel Islands,CHI,82.252
2014,YR2014,Chile,CHL,79.504
2014,YR2014,Chi..,CHN,75.629
2014,YR2014,Colombia,COL,76.322
2014,YR2014,Comoros,COM,63.214
2014,YR2014,"Congo, Dem. Rep.",COD,58.828
2014,YR2014,"Congo, Rep.",COG,62.582
2014,YR2014,Costa Rica,CRI,79.398
2014,YR2014,Cote d'Ivoire,CIV,55.508
2014,YR2014,Croatia,HRV,77.47804878
2014,YR2014,Cuba,CUB,78.521
2014,YR2014,Curacao,CUW,77.97560976
2014,YR2014,Cyprus,CYP,80.178
2014,YR2014,Czech Republic,CZE,78.82439024
2014,YR2014,Denmark,DNK,80.7
2014,YR2014,Djibouti,DJI,63.171
2014,YR2014,Dominica,DMA,..
2014,YR2014,Dominican Republic,DOM,73.003
2014,YR2014,Ecuador,ECU,75.923
2014,YR2014,"Egypt, Arab Rep.",EGY,71.117
2014,YR2014,El Salvador,SLV,72.175
2014,YR2014,Equatorial Guinea,GNQ,57.001
2014,YR2014,Eritrea,ERI,64.201
2014,YR2014,Estonia,EST,77.03414634
2014,YR2014,Eswatini,SWZ,53.569
2014,YR2014,Ethiopia,ETH,64.547
2014,YR2014,Faroe Islands,FRO,81.59268293
2014,YR2014,Fiji,FJI,67.03
2014,YR2014,Finland,FIN,81.1804878
2014,YR2014,France,FRA,82.7195122
2014,YR2014,French Polynesia,PYF,76.546
2014,YR2014,Gabon,GAB,64.318
2014,YR2014,"Gambia, The",GMB,60.667
2014,YR2014,Georgia,GEO,72.707
2014,YR2014,Germany,DEU,81.0902439
2014,YR2014,Gha..,GHA,62.416
2014,YR2014,Gibraltar,GIB,..
2014,YR2014,Greece,GRC,81.38536585
2014,YR2014,Greenland,GRL,71.53841463
2014,YR2014,Gre..da,GRD,72.503
2014,YR2014,Guam,GUM,78.895
2014,YR2014,Guatemala,GTM,72.935
2014,YR2014,Guinea,GIN,59.016
2014,YR2014,Guinea-Bissau,GNB,56.556
2014,YR2014,Guya..,GUY,69.049
2014,YR2014,Haiti,HTI,62.069
2014,YR2014,Honduras,HND,74.278
2014,YR2014,"Hong Kong SAR, Chi..",HKG,83.9804878
2014,YR2014,Hungary,HUN,75.76341463
2014,YR2014,Iceland,ISL,82.86097561
2014,YR2014,India,IND,68.286
2014,YR2014,Indonesia,IDN,70.481
2014,YR2014,"Iran, Islamic Rep.",IRN,75.502
2014,YR2014,Iraq,IRQ,69.7
2014,YR2014,Ireland,IRL,81.34878049
2014,YR2014,Isle of Man,IMN,..
2014,YR2014,Israel,ISR,82.15365854
2014,YR2014,Italy,ITA,83.0902439
2014,YR2014,Jamaica,JAM,74.042
2014,YR2014,Japan,JPN,83.58780488
2014,YR2014,Jordan,JOR,73.969
2014,YR2014,Kazakhstan,KAZ,71.62
2014,YR2014,Kenya,KEN,64.135
2014,YR2014,Kiribati,KIR,66.995
2014,YR2014,"Korea, Dem. People’s Rep.",PRK,71.198
2014,YR2014,"Korea, Rep.",KOR,81.72195122
2014,YR2014,Kosovo,XKX,71.09756098
2014,YR2014,Kuwait,KWT,75.019
2014,YR2014,Kyrgyz Republic,KGZ,70.40243902
2014,YR2014,Lao PDR,LAO,66.144
2014,YR2014,Latvia,LVA,74.12439024
2014,YR2014,Lebanon,LBN,78.732
2014,YR2014,Lesotho,LSO,49.891
2014,YR2014,Liberia,LBR,61.723
2014,YR2014,Libya,LBY,71.981
2014,YR2014,Liechtenstein,LIE,82.07317073
2014,YR2014,Lithuania,LTU,74.51707317
2014,YR2014,Luxembourg,LUX,82.22926829
2014,YR2014,"Macao SAR, Chi..",MAC,83.543
2014,YR2014,Madagascar,MDG,65.133
2014,YR2014,Malawi,MWI,61.042
2014,YR2014,Malaysia,MYS,75.268
2014,YR2014,Maldives,MDV,77.36
2014,YR2014,Mali,MLI,57.036
2014,YR2014,Malta,MLT,82.04634146
2014,YR2014,Marshall Islands,MHL,..
2014,YR2014,Mauritania,MRT,63.654
2014,YR2014,Mauritius,MUS,74.19439024
2014,YR2014,Mexico,MEX,74.908
2014,YR2014,"Micronesia, Fed. Sts.",FSM,67.152
2014,YR2014,Moldova,MDA,71.267
2014,YR2014,Mo..co,MCO,..
2014,YR2014,Mongolia,MNG,68.863
2014,YR2014,Montenegro,MNE,76.297
2014,YR2014,Morocco,MAR,75.477
2014,YR2014,Mozambique,MOZ,56.062
2014,YR2014,Myanmar,MMR,65.378
2014,YR2014,..mibia,..M,61.425
2014,YR2014,..uru,NRU,..
2014,YR2014,Nepal,NPL,69.168
2014,YR2014,Netherlands,NLD,81.70731707
2014,YR2014,New Caledonia,NCL,77.2528726
2014,YR2014,New Zealand,NZL,81.40487805
2014,YR2014,Nicaragua,NIC,73.429
2014,YR2014,Niger,NER,60.07
2014,YR2014,Nigeria,NGA,52.672
